ph,Temp,TDS,Turbidity,Conductivity,Potability
5.80897552,32.00,2177.528139,3.599933102,377.6972828,1
8.458796988,30.00,2316.837286,3.827431411,328.5794292,1
6.987335279,28.00,2204.627856,3.870292782,479.8254966,1
7.288736661,28.00,2793.270858,3.531384661,490.0470946,1
8.116350275,27.00,2609.040461,2.526016236,416.5966342,1
7.463915951,28.00,2675.45738,5.075843604,403.7035016,1
7.512361216,28.00,2600.289734,3.515802547,472.3421246,1
6.415108472,27.00,2434.0967,6.073006014,529.7303121,1
7.059940234,28.00,2326.982503,2.949938823,520.2728606,1
,27.00,2519.961728,1.659799385,311.0930645,1
7.425102223,28.00,2259.644216,2.558772744,338.9352709,1
6.742622398,28.00,2021.774662,4.96467264,408.8535622,1
7.682923445,28.00,2060.704772,3.542731087,594.7025458,1
7.041665417,24.00,2086.514605,3.099746163,388.339277,1
7.185276449,28.00,2221.506157,2.959153823,435.2829807,1
6.597292363,28.00,2033.9297,4.318305407,501.5326526,1
6.908853083,27.00,2583.444813,4.693949416,434.3502193,1
,27.00,2277.056973,3.573741106,454.5437655,1
,26.00,2269.321365,3.603089689,369.2897773,1
6.281903929,27.00,2735.555484,4.457729915,424.446185,1
7.036752104,29.00,2098.095583,3.285371835,489.5450548,1
7.362912867,27.00,2048.822962,3.249439878,437.3895263,1
7.369087139,26.00,2153.75658,2.715186685,424.4542545,1
7.708109989,26.00,2589.573198,4.896625908,523.0526626,1
6.50411278,26.00,2191.310219,5.396623142,359.4609502,1
8.185923417,27.00,2563.964697,3.566945145,410.1582218,1
6.149185174,26.00,2000.197607,4.275614874,431.651283,1
7.080445821,24.00,2017.055466,2.664946055,530.0529193,1
6.628427347,28.00,2329.041387,3.405278618,374.4550618,1
4.704698462,27.00,2071.942526,4.109924712,344.6937399,1
7.976900874,27.00,2746.130584,4.753607931,613.6335477,1
6.809644515,26.00,2572.956452,3.183803572,360.9328038,1
,25.00,2554.635659,4.032267339,279.6649198,1
6.967696683,25.00,2127.865408,4.819637104,507.7900618,1
6.44455517,25.00,2677.022683,3.551905359,479.479409,1
6.277742483,29.00,2625.186796,5.255011943,605.3983749,1
,26.00,2134.854591,2.505464027,410.6882969,1
9.014356734,27.00,2710.919457,4.549419413,445.7688122,1
7.78166376,24.00,2626.104098,4.822967485,447.167101,1
6.084360116,25.00,2493.163174,4.29811092,436.9889344,1
7.15473588,27.00,2089.339354,4.629955736,531.6026342,1
6.74881155,28.00,2691.532953,3.312512766,527.45964,1
8.128270069,26.00,2083.038924,4.678742166,386.0711492,1
,21.00,2408.716358,3.978495494,313.0096389,1
6.335683142,21.00,2087.753225,4.57886119,607.1025732,1
5.940475876,21.00,2488.322874,3.997969671,402.8873087,1
7.614877639,21.00,2364.277781,2.990780894,445.7668532,1
6.718249445,21.00,2318.033665,4.488904316,641.5258452,1
6.866356515,21.00,2220.578382,4.346153563,462.5351147,1
,23.00,2583.422892,2.601517589,429.6901557,1
7.553844615,21.00,2266.972412,4.37456385,450.5359095,1
7.366671989,20.00,2785.984634,3.394450273,393.2539151,1
6.567759613,17.00,2397.834162,3.824428039,390.4268891,1
6.333640046,15.00,2418.001045,3.982002335,366.8131076,1
5.892413186,20.00,2274.351265,3.311813193,446.4943942,1
7.91803917,21.00,2563.556013,3.386109813,358.0973864,1
6.549124998,30.00,2481.801684,4.421058844,361.0372382,1
6.804796145,27.00,2296.284195,4.847312562,344.7183136,1
,30.00,2471.857717,4.704273495,346.0305439,1
7.17617087,29.00,2286.881673,4.742966749,485.2544296,1
7.085095883,29.00,2745.662467,3.932839293,387.6181112,1
7.201702375,21.00,2489.80273,3.883250198,395.9768245,1
7.776044113,29.00,2758.432994,5.425945934,349.4310989,1
,31.00,2108.476276,4.258488737,539.4647234,1
7.046548537,29.00,2628.329882,2.869226102,348.2645907,1
,NAN,2131.412165,4.480574391,293.8342645,1
7.732880078,28.00,2190.576614,3.510728004,567.7222811,1
6.266799948,28.00,2418.367689,3.652844726,277.0508017,1
6.630251709,NAN,2118.934615,5.181202492,416.8980711,1
6.775631133,29.00,2524.809836,3.017544306,597.9792737,1
,28.00,2352.718544,4.32378488,311.6355739,1
8.164992426,28.00,2233.69984,4.16249551,384.783185,1
7.773758137,29.00,2583.280921,4.040974482,355.831683,1
